Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,Semaforo_ID
8,1.32,12.44,13:11:27,13:12:00,4,2,3
4,2.53,3.33,13:12:05,13:12:38,4,1,4
9,2.5,18.14,13:12:43,13:13:16,4,3,1
8,1.9,17.42,13:13:21,13:13:54,4,4,2
1,0.0,5.41,13:13:59,13:14:32,4,2,3
4,6.5,6.11,13:14:37,13:15:10,4,1,4
4,2.17,5.48,13:15:15,13:15:48,4,3,1
3,1.46,6.2,13:15:53,13:16:26,4,4,2
3,2.38,8.87,13:16:31,13:17:04,4,2,3
6,2.08,5.85,13:17:09,13:17:42,4,1,4
8,3.31,14.56,13:17:47,13:18:20,4,3,1
5,2.02,12.2,13:18:25,13:18:58,4,4,2
7,1.9,15.66,13:19:03,13:19:36,4,2,3
5,2.29,3.27,13:19:41,13:20:14,4,1,4
8,2.52,15.3,13:20:19,13:20:52,4,3,1
9,2.07,11.57,13:20:57,13:21:30,4,4,2
0,0.0,7.05,13:21:35,13:22:08,4,2,3
3,3.62,3.08,13:22:13,13:22:46,4,1,4
4,1.42,8.86,13:22:51,13:23:24,4,3,1
4,4.75,5.97,13:23:29,13:24:02,4,4,2
6,2.97,16.43,13:24:07,13:24:40,4,2,3
0,0.0,0.18,13:24:45,13:25:18,4,1,4
10,1.8,26.43,13:25:23,13:25:56,4,3,1
6,1.95,10.86,13:26:01,13:26:34,4,4,2
9,3.39,15.86,13:26:39,13:27:12,4,2,3
7,3.78,8.58,13:27:17,13:27:50,4,1,4
8,3.01,10.64,13:27:55,13:28:28,4,3,1
4,3.39,9.87,13:28:33,13:29:06,4,4,2
4,1.44,9.6,13:29:11,13:29:44,4,2,3
2,4.67,2.16,13:29:49,13:30:22,4,1,4
12,2.0,19.84,13:30:27,13:31:00,4,3,1
3,1.21,4.02,13:31:05,13:31:38,4,4,2
8,2.79,13.14,13:31:43,13:32:16,4,2,3
6,2.9,8.43,13:32:21,13:32:54,4,1,4
12,2.17,21.58,13:32:59,13:33:32,4,3,1
5,5.33,9.93,13:33:37,13:34:10,4,4,2
6,2.07,21.83,13:34:15,13:34:48,4,2,3
5,1.27,5.08,13:34:53,13:35:26,4,1,4
8,3.3,16.14,13:35:31,13:36:04,4,3,1
6,5.27,6.12,13:36:09,13:36:42,4,4,2
8,4.25,13.27,13:36:47,13:37:20,4,2,3
1,0.0,0.76,13:37:25,13:37:58,4,1,4
16,1.75,31.7,13:38:03,13:38:36,4,3,1
2,9.08,5.01,13:38:41,13:39:14,4,4,2
8,2.2,13.64,13:39:19,13:39:52,4,2,3
3,8.92,2.17,13:39:57,13:40:30,4,1,4
8,3.38,25.44,13:40:35,13:41:08,4,3,1
3,4.12,8.59,13:41:13,13:41:46,4,4,2
6,2.2,13.62,13:41:51,13:42:24,4,2,3
4,1.61,4.99,13:42:29,13:43:02,4,1,4
7,3.28,16.06,13:43:07,13:43:40,4,3,1
1,0.0,4.42,13:43:45,13:44:18,4,4,2
3,1.38,9.53,13:44:23,13:44:56,4,2,3
5,2.65,4.55,13:45:01,13:45:34,4,1,4
2,3.25,4.45,13:45:39,13:46:12,4,3,1
3,1.83,4.24,13:46:17,13:46:50,4,4,2
7,3.97,14.03,13:46:55,13:47:28,4,2,3
10,1.7,9.64,13:47:33,13:48:06,4,1,4
7,3.22,22.22,13:48:11,13:48:44,4,3,1
6,4.87,10.07,13:48:49,13:49:22,4,4,2
2,4.42,5.32,13:49:27,13:50:00,4,2,3
4,8.94,3.25,13:50:05,13:50:38,4,1,4
9,2.6,13.0,13:50:43,13:51:16,4,3,1
10,1.84,18.52,13:51:21,13:51:54,4,4,2
5,2.65,6.99,13:51:59,13:52:32,4,2,3
10,2.92,16.66,13:52:37,13:53:10,4,1,4
10,2.69,23.72,13:53:15,13:53:48,4,3,1
7,1.82,12.52,13:53:53,13:54:26,4,4,2
9,1.98,15.01,13:54:31,13:55:04,4,2,3
8,1.13,9.07,13:55:09,13:55:42,4,1,4
14,2.33,28.95,13:55:47,13:56:20,4,3,1
4,4.28,9.81,13:56:25,13:56:58,4,4,2
3,3.88,6.68,13:57:03,13:57:36,4,2,3
5,2.35,6.51,13:57:41,13:58:14,4,1,4
9,2.97,16.02,13:58:19,13:58:52,4,3,1
4,2.03,8.49,13:58:57,13:59:30,4,4,2
9,1.31,15.62,13:59:35,14:00:08,4,2,3
3,11.08,2.83,14:00:13,14:00:46,4,1,4
9,2.15,17.75,14:00:51,14:01:24,4,3,1
9,1.83,11.18,14:01:29,14:02:02,4,4,2
5,6.27,13.15,14:02:07,14:02:40,4,2,3
3,6.79,2.03,14:02:45,14:03:18,4,1,4
7,5.12,19.65,14:03:23,14:03:56,4,3,1
7,1.28,9.87,14:04:01,14:04:34,4,4,2
5,2.02,11.07,14:04:39,14:05:12,4,2,3
6,1.88,5.34,14:05:17,14:05:50,4,1,4
13,1.96,27.61,14:05:55,14:06:28,4,3,1
8,2.82,10.28,14:06:33,14:07:06,4,4,2
2,2.83,4.05,14:07:11,14:07:44,4,2,3
5,7.27,4.16,14:07:49,14:08:22,4,1,4
7,2.65,17.27,14:08:27,14:09:00,4,3,1
7,3.99,16.44,14:09:05,14:09:38,4,4,2
6,3.9,14.06,14:09:43,14:10:16,4,2,3
6,2.27,5.3,14:10:21,14:10:54,4,1,4
8,3.26,9.74,14:10:59,14:11:32,4,3,1
9,3.56,19.77,14:11:37,14:12:10,4,4,2
6,1.73,10.72,14:12:15,14:12:48,4,2,3
4,2.69,3.26,14:12:53,14:13:26,4,1,4
8,3.39,19.85,14:13:31,14:14:04,4,3,1
2,4.17,3.43,14:14:09,14:14:42,4,4,2
2,3.58,5.04,14:14:47,14:15:20,4,2,3
3,4.46,3.42,14:15:25,14:15:58,4,1,4
4,1.83,4.04,14:16:03,14:16:36,4,3,1
1,0.0,4.14,14:16:41,14:17:14,4,4,2
5,1.33,12.45,14:17:19,14:17:52,4,2,3
0,0.0,0.6,14:17:57,14:18:30,4,1,4
5,2.75,8.47,14:18:35,14:19:08,4,3,1
5,2.29,8.54,14:19:13,14:19:46,4,4,2
6,1.73,10.85,14:19:51,14:20:24,4,2,3
8,2.71,11.1,14:20:29,14:21:02,4,1,4
6,4.82,9.51,14:21:07,14:21:40,4,3,1
7,1.51,14.09,14:21:45,14:22:18,4,4,2
7,2.89,10.23,14:22:23,14:22:56,4,2,3
7,1.43,7.93,14:23:01,14:23:34,4,1,4
3,2.92,7.55,14:23:39,14:24:12,4,3,1
7,1.67,12.08,14:24:17,14:24:50,4,4,2
5,1.79,10.12,14:24:55,14:25:28,4,2,3
4,5.53,2.57,14:25:33,14:26:06,4,1,4
8,2.4,15.27,14:26:11,14:26:44,4,3,1
8,1.9,16.85,14:26:49,14:27:22,4,4,2
5,2.98,11.1,14:27:27,14:28:00,4,2,3
5,3.75,6.72,14:28:05,14:28:38,4,1,4
5,3.65,7.39,14:28:43,14:29:16,4,3,1
12,1.9,20.45,14:29:21,14:29:54,4,4,2
8,1.49,15.1,14:29:59,14:30:32,4,2,3
8,3.69,7.41,14:30:37,14:31:10,4,1,4
6,3.58,22.77,14:31:15,14:31:48,4,3,1
5,1.48,6.4,14:31:53,14:32:26,4,4,2
5,1.56,10.46,14:32:31,14:33:04,4,2,3
4,2.33,4.72,14:33:09,14:33:42,4,1,4
10,2.91,13.34,14:33:47,14:34:20,4,3,1
6,2.03,13.1,14:34:25,14:34:58,4,4,2
3,2.08,8.07,14:35:03,14:35:36,4,2,3
8,3.44,7.01,14:35:41,14:36:14,4,1,4
6,4.6,17.35,14:36:19,14:36:52,4,3,1
9,1.98,19.13,14:36:57,14:37:30,4,4,2
7,3.68,15.63,14:37:35,14:38:08,4,2,3
4,2.56,4.76,14:38:13,14:38:46,4,1,4
5,3.17,16.42,14:38:51,14:39:24,4,3,1
14,1.78,35.32,14:39:29,14:40:02,4,4,2
2,5.17,6.48,14:40:07,14:40:40,4,2,3
4,2.69,3.88,14:40:45,14:41:18,4,1,4
10,1.87,17.7,14:41:23,14:41:56,4,3,1
6,2.02,10.83,14:42:01,14:42:34,4,4,2
3,10.38,6.75,14:42:39,14:43:12,4,2,3
8,2.25,7.98,14:43:17,14:43:50,4,1,4
10,1.77,16.37,14:43:55,14:44:28,4,3,1
2,2.33,4.82,14:44:33,14:45:06,4,4,2
2,8.08,4.7,14:45:11,14:45:44,4,2,3
4,6.0,5.02,14:45:49,14:46:22,4,1,4
7,2.32,16.24,14:46:27,14:47:00,4,3,1
3,11.71,9.03,14:47:05,14:47:38,4,4,2
6,2.6,11.34,14:47:43,14:48:16,4,2,3
8,3.23,8.26,14:48:21,14:48:54,4,1,4
4,7.44,5.44,14:48:59,14:49:32,4,3,1
13,1.73,28.15,14:49:37,14:50:10,4,4,2
1,0.0,2.35,14:50:15,14:50:48,4,2,3
5,1.15,5.96,14:50:53,14:51:26,4,1,4
5,3.52,4.79,14:51:31,14:52:04,4,3,1
9,3.22,27.79,14:52:09,14:52:42,4,4,2
12,2.3,19.43,14:52:47,14:53:20,4,2,3
5,2.04,5.84,14:53:25,14:53:58,4,1,4
6,2.48,9.31,14:54:03,14:54:36,4,3,1
7,4.22,26.73,14:54:41,14:55:14,4,4,2
3,1.25,5.35,14:55:19,14:55:52,4,2,3
3,6.88,4.24,14:55:57,14:56:30,4,1,4
6,4.78,13.03,14:56:35,14:57:08,4,3,1
10,1.94,14.95,14:57:13,14:57:46,4,4,2
6,5.85,6.38,14:57:51,14:58:24,4,2,3
3,1.12,4.71,14:58:29,14:59:02,4,1,4
5,5.85,10.2,14:59:07,14:59:40,4,3,1
11,1.79,20.56,14:59:45,15:00:18,4,4,2
0,0.0,5.37,15:00:23,15:00:56,4,2,3
3,2.0,6.4,15:01:01,15:01:34,4,1,4
8,2.8,21.51,15:01:39,15:02:12,4,3,1
4,4.22,11.73,15:02:17,15:02:50,4,4,2
10,2.09,20.46,15:02:55,15:03:28,4,2,3
4,7.19,4.92,15:03:33,15:04:06,4,1,4
4,6.5,12.07,15:04:11,15:04:44,4,3,1
12,1.85,25.48,15:04:49,15:05:22,4,4,2
2,17.67,4.74,15:05:27,15:06:00,4,2,3
4,2.47,5.86,15:06:05,15:06:38,4,1,4
13,1.74,28.66,15:06:43,15:07:16,4,3,1
12,1.58,21.99,15:07:21,15:07:54,4,4,2
7,1.58,12.18,15:07:59,15:08:32,4,2,3
3,8.62,4.49,15:08:37,15:09:10,4,1,4
4,6.28,4.98,15:09:15,15:09:48,4,3,1
10,1.73,14.91,15:09:53,15:10:26,4,4,2
0,0.0,1.91,15:10:31,15:11:04,4,2,3
4,6.94,5.2,15:11:09,15:11:42,4,1,4
8,3.31,17.21,15:11:47,15:12:20,4,3,1
9,1.34,14.21,15:12:25,15:12:58,4,4,2
7,2.56,11.43,15:13:03,15:13:36,4,2,3
3,3.33,6.8,15:13:41,15:14:14,4,1,4
8,2.01,9.99,15:14:19,15:14:52,4,3,1
8,2.4,12.56,15:14:57,15:15:30,4,4,2
8,3.42,13.06,15:15:35,15:16:08,4,2,3
3,2.5,5.06,15:16:13,15:16:46,4,1,4
11,2.77,24.02,15:16:51,15:17:24,4,3,1
9,2.31,17.52,15:17:29,15:18:02,4,4,2
4,3.03,7.83,15:18:07,15:18:40,4,2,3
3,1.67,4.22,15:18:45,15:19:18,4,1,4
7,2.92,15.68,15:19:23,15:19:56,4,3,1
2,6.75,6.55,15:20:01,15:20:34,4,4,2
5,5.31,10.24,15:20:39,15:21:12,4,2,3
7,1.86,6.87,15:21:17,15:21:50,4,1,4
13,2.2,32.63,15:21:55,15:22:28,4,3,1
6,3.83,11.16,15:22:33,15:23:06,4,4,2
5,3.23,14.77,15:23:11,15:23:44,4,2,3
1,0.0,2.23,15:23:49,15:24:22,4,1,4
10,2.32,22.22,15:24:27,15:25:00,4,3,1
11,2.81,26.97,15:25:05,15:25:38,4,4,2
4,2.03,6.81,15:25:43,15:26:16,4,2,3
3,2.62,4.63,15:26:21,15:26:54,4,1,4
10,2.11,30.37,15:26:59,15:27:32,4,3,1
8,1.8,17.21,15:27:37,15:28:10,4,4,2
1,0.0,6.82,15:28:15,15:28:48,4,2,3
2,0.75,2.88,15:28:53,15:29:26,4,1,4
8,1.52,16.4,15:29:31,15:30:04,4,3,1
5,2.6,9.97,15:30:09,15:30:42,4,4,2
5,6.42,5.75,15:30:47,15:31:20,4,2,3
6,4.83,8.32,15:31:25,15:31:58,4,1,4
6,2.43,15.31,15:32:03,15:32:36,4,3,1
8,1.81,15.1,15:32:41,15:33:14,4,4,2
7,2.51,15.94,15:33:19,15:33:52,4,2,3
7,3.08,8.41,15:33:57,15:34:30,4,1,4
7,2.11,13.76,15:34:35,15:35:08,4,3,1
10,1.47,15.18,15:35:13,15:35:46,4,4,2
3,2.17,7.7,15:35:51,15:36:24,4,2,3
7,3.9,14.41,15:36:29,15:37:02,4,1,4
12,2.37,31.72,15:37:07,15:37:40,4,3,1
11,2.42,19.06,15:37:45,15:38:18,4,4,2
9,1.59,19.89,15:38:23,15:38:56,4,2,3
4,2.25,5.28,15:39:01,15:39:34,4,1,4
5,4.77,11.15,15:39:39,15:40:12,4,3,1
9,1.72,17.06,15:40:17,15:40:50,4,4,2
5,2.23,7.99,15:40:55,15:41:28,4,2,3
5,2.4,6.36,15:41:33,15:42:06,4,1,4
11,2.72,29.52,15:42:11,15:42:44,4,3,1
6,1.65,20.27,15:42:49,15:43:22,4,4,2
4,3.58,6.1,15:43:27,15:44:00,4,2,3
8,2.88,11.36,15:44:05,15:44:38,4,1,4
9,1.7,16.18,15:44:43,15:45:16,4,3,1
11,1.4,18.35,15:45:21,15:45:54,4,4,2
10,1.67,17.59,15:45:59,15:46:32,4,2,3
6,1.83,7.15,15:46:37,15:47:10,4,1,4
7,2.35,9.65,15:47:15,15:47:48,4,3,1
10,1.5,15.6,15:47:53,15:48:26,4,4,2
4,1.19,10.33,15:48:31,15:49:04,4,2,3
3,3.33,3.24,15:49:09,15:49:42,4,1,4
4,2.94,8.09,15:49:47,15:50:20,4,3,1
5,3.98,5.18,15:50:25,15:50:58,4,4,2
3,9.54,6.65,15:51:03,15:51:36,4,2,3
7,1.71,8.12,15:51:41,15:52:14,4,1,4
3,4.7,8.73,15:52:19,15:52:52,4,3,1
3,5.15,7.92,15:52:57,15:53:30,4,4,2
6,2.13,12.71,15:53:35,15:54:08,4,2,3
3,5.23,8.57,15:54:13,15:54:46,4,1,4
5,3.41,12.06,15:54:51,15:55:24,4,3,1
3,5.08,8.19,15:55:29,15:56:02,4,4,2
5,2.45,12.64,15:56:07,15:56:40,4,2,3
4,4.11,10.03,15:56:45,15:57:18,4,1,4
4,3.94,9.59,15:57:23,15:57:56,4,3,1
2,3.85,4.78,15:58:01,15:58:34,4,4,2
4,4.0,9.86,15:58:39,15:59:12,4,2,3
6,2.55,14.52,15:59:17,15:59:50,4,1,4
2,4.76,5.83,15:59:55,16:00:28,4,3,1
